C1,C2,C3,ISO,Target
1442,123,484,CA,false
2717,208,868,CA,false
1673,81,151,CA,false
1030,0,61,AU,false
2467,0,808,AU,false
1586,0,810,AU,false
10849,0,124,AU,false
2700,0,60,AU,false
2554,0,38,AU,false
1569,0,179,AU,false
2164,0,63,AU,false
1843,0,589,AU,false
1387,126,638,MQ,false
2406,0,819,AU,false
1030,0,823,AU,false
1845,146,278,MQ,false
1123,0,883,AU,true
2299,0,270,AU,false
3173,0,185,AU,false
5097,0,92,NZ,false
736,0,80,AU,false
6471,0,705,AU,false
2449,0,678,NZ,false
1549,0,540,NZ,false
2599,0,166,NZ,false
2099,0,301,NZ,false
2670,0,219,NZ,false
5517,0,452,NZ,true
2644,0,629,NZ,false
2180,0,885,NZ,true
104604,0,155,AU,false
8265,0,979,NZ,false
1071,0,216,AU,false
7652,0,289,NZ,false
6498,0,548,AU,false
36115,0,815,AU,false
6607,0,558,AU,false
1955,0,271,AU,false
1955,0,123,AU,false
1955,0,914,AU,false
868,0,264,US,false
1498,0,784,US,true
1169,0,529,US,false
5132,0,995,US,false
1395,0,144,US,false
1366,0,795,US,false
670,0,818,US,false
1739,0,388,US,false
1535,0,23,US,false
984,0,940,US,false
2222,0,662,US,false
1398,0,117,US,false
5331,0,280,US,false
3621,0,271,CA,false
3400,0,625,US,false
871,0,436,US,true
1106,0,673,US,false
2363,0,859,US,false
1836,0,266,US,false
3840,1343,335,CA,false
3166,0,971,US,false
3314,980,444,CA,false
4766,0,706,US,false
2731,0,410,US,false
1533,0,446,US,false
5708,0,797,US,false
1602,0,125,US,false
1840,427,202,GB,false
2089,0,725,US,false
1602,0,956,US,true
2926,0,644,US,false
1946,0,630,US,false
1440,0,181,US,false
2389,0,775,NZ,false
1401,0,109,AU,false
4343,0,97,AU,false
1304,81,861,BR,false
4838,0,488,CA,false
1494,0,535,AU,false
6592,0,779,AU,false
2248,0,986,AU,false
1401,0,736,AU,false
2596,0,105,AU,false
1682,0,377,AU,false
838,0,220,AU,false
2053,0,792,AU,false
10519,0,70,AU,false
1570,0,201,AU,true
2009,0,199,AU,false
2451,0,973,AU,false
4749,0,706,AU,true
1546,0,657,AU,false
2918,0,132,AU,false
1068,0,598,AU,false
1070,0,176,AU,false
1386,0,976,AU,false
5670,0,954,AU,false
7639,0,355,AU,false
3708,0,152,AU,false
1125,0,702,AU,false
2825,1413,970,NO,false
2673,0,110,AU,false
1933,0,371,AU,false
4949,0,60,NZ,false
1899,0,807,NZ,false
4911,0,796,NZ,false
7731,0,866,AU,false
4298,0,291,NZ,true
2249,0,733,NZ,true
1449,0,312,NZ,false
1725,0,339,AU,false
2149,0,633,NZ,false
13130,0,990,CA,false
12260,0,116,AU,false
2595,0,293,AU,false
2612,0,536,AU,false
996,0,543,AU,false
2132,0,509,AU,false
2818,0,787,AU,false
2375,0,367,AU,false
10880,0,901,AU,false
2372,0,811,AU,false
3708,0,312,AU,false
1714,0,636,AU,false
3977,519,280,JP,false
3904,0,591,AU,false
1481,0,723,CA,true
5691,0,418,GB,false
772,0,433,AU,false
2283,0,474,AU,true
1514,0,120,AU,false
3292,0,19,NZ,false
2889,0,288,AU,false
1978,0,311,AU,false
766,0,310,AU,false
1235,0,97,GB,false
2037,0,56,AU,false
2561,399,203,US,true
2021,0,349,AU,false
1969,0,819,AU,false
949,0,424,AU,false
1145,0,687,AU,false
21222,0,237,AU,false
3438,0,325,NZ,false
7122,0,47,NZ,false
1386,0,964,AU,false
11719,399,898,US,false
5342,0,398,AU,false
4116,0,487,NZ,false
2099,0,681,NZ,true
3149,0,564,NZ,false
4563,0,597,NZ,false
4579,0,263,AU,false
2818,0,636,AU,false
1762,0,717,NZ,false
4399,0,901,NZ,false
2649,0,676,NZ,true
3669,0,747,AU,false
2320,0,103,AU,true
15028,2750,238,US,false
8348,0,596,AU,false
2030,0,188,AU,false
2890,0,211,AU,false
2139,0,316,AU,false
780,0,116,NZ,false
2982,0,359,NZ,false
2065,0,790,GB,false
1955,0,787,AU,false
1955,0,852,AU,true
1955,0,115,AU,false
595,0,513,US,false
1736,0,710,US,false
2842,0,880,US,true
14535,0,329,US,false
1464,0,338,US,false
1975,0,457,US,false
1695,0,646,US,false
1398,0,169,US,true
2796,0,402,US,false
911,0,123,US,false
2362,0,722,US,false
3121,0,610,US,true
11650,0,105,BR,false
1905,0,504,US,false
871,0,628,US,false
1398,0,408,US,false
2323,0,101,US,false
1157,0,253,US,false
1593,0,900,US,false
3499,0,830,NZ,false
6462,0,675,US,false
1590,0,364,US,false
670,0,852,US,false
2938,0,905,US,false
3025,0,531,US,true
1742,0,951,US,false
1193,126,302,ES,false
4248,1406,185,MY,false
1698,0,797,US,true
1749,0,491,US,false
4349,1505,162,CA,false
749,0,656,US,false
2566,421,9,SG,false
1006,0,277,US,false
1466,0,192,US,false
2474,0,155,US,false
1165,0,223,US,false
1806,0,837,US,false
749,0,900,US,false
2392,0,581,AU,false
2944,0,945,AU,false
2325,0,735,AU,false
2099,0,463,AU,false
2683,0,182,AU,false
11488,0,303,AU,false
2596,0,116,AU,true
4995,0,490,AU,false
2650,418,275,IL,false
2235,0,812,AU,false
4761,0,968,AU,false
2596,0,80,AU,false
2012,0,820,AU,false
3402,0,857,AU,false
1053,0,913,AU,false
2098,0,632,AU,false
1885,0,803,AU,false
2447,0,568,AU,false
2553,0,580,AU,false
19514,0,901,AU,false
14465,0,907,AU,false
1343,0,120,AU,false
2105,0,117,AU,true
545,0,148,AU,false
3753,0,769,AU,false
3428,0,282,AU,false
4109,0,444,RU,false
1472,0,899,AU,false
2978,0,82,AU,true
3708,0,481,AU,false
4058,0,408,AU,false
877,0,422,AU,false
1703,0,357,AU,false
6669,0,984,AU,false
1301,0,485,AU,false
2630,0,370,AU,false
3871,0,661,AU,false
3871,0,241,AU,false
1507,0,630,AU,true
6375,0,799,AU,false
1163,0,514,AU,false
2735,0,586,AU,false
2118,0,510,AU,true
2726,0,415,AU,false
4868,0,305,AU,false
2308,0,66,AU,false
4253,0,514,NZ,false
1974,0,184,AU,false
3167,0,872,CA,false
3542,0,917,AU,false
3118,0,573,CA,false
3727,0,636,CA,false
3118,0,925,CA,false
1412,0,867,AU,false
1039,0,143,AU,false
2636,0,930,AU,false
4571,0,374,AU,true
3300,0,748,NZ,false
3399,0,843,NZ,false
1499,0,297,NZ,false
3399,0,55,NZ,false
2499,0,369,NZ,false
1786,0,527,AU,false
1939,0,688,AU,false
4578,0,346,AU,false
1269,0,379,AU,false
2640,0,86,NZ,false
1855,0,235,NZ,false
3940,399,699,US,false
4349,399,160,US,false
1406,0,749,AU,false
3106,0,792,AU,true
5624,0,315,AU,false
2289,0,857,AU,false
4099,0,449,NZ,false
6699,0,822,NZ,false
2291,0,586,NZ,false
6424,0,744,AU,false
15756,0,862,AU,false
11748,399,694,US,false
15074,399,429,US,false
1955,0,913,AU,false
1955,0,487,AU,false
1955,0,43,AU,false
1955,0,429,AU,false
5625,0,767,US,false
738,0,725,US,false
2188,0,870,US,false
2665,0,5,US,false
1186,0,269,US,false
2015,0,74,US,false
1580,0,994,US,false
1502,0,223,US,false
1284,0,289,US,false
1373,0,499,US,false
1647,0,872,US,false
1395,0,83,US,false
2042,0,727,US,false
1471,385,82,CA,false
1654,0,23,US,false
1904,0,692,US,false
1695,0,942,US,false
7264,0,671,US,false
2293,0,271,US,false
1626,0,110,US,false
1736,0,667,US,true
1366,0,691,US,false
3679,658,129,NL,false
4062,0,244,AU,false
2799,0,468,AU,false
1842,0,697,AU,false
1063,0,39,NO,false
955,0,470,AU,false
1245,0,588,AU,false
2053,0,948,AU,false
1233,0,732,AU,false
1117,0,376,AU,false
1147,0,553,AU,false
2596,0,123,AU,false
2273,0,363,AU,false
2009,0,800,GB,false
1017,0,933,AU,false
650,0,529,AU,false
2818,0,663,AU,false
943,0,830,AU,false
6052,0,817,AU,true
3224,0,52,AU,false
4910,0,649,AU,false
5056,0,871,AU,false
2809,0,704,NZ,false
1127,0,553,AU,false
1343,0,170,AU,false
1054,0,260,AU,false
4426,373,418,GB,false
2978,0,610,AU,true
5408,0,827,AU,false
1621,0,234,AU,false
2809,0,999,AU,false
1759,0,887,AU,false
2759,224,867,NO,false
2102,270,500,GB,false
1464,428,699,MT,true
3183,0,789,HU,false
1375,0,705,AU,false
9787,0,304,AU,false
5006,0,433,AU,true
1883,0,496,AU,false
6700,0,522,CA,false
2666,0,469,AU,true
2273,0,217,AU,false
7906,0,902,AU,false
1485,0,190,AU,false
5828,0,492,AU,false
2349,0,641,NZ,false
1955,0,766,NZ,false
2597,0,779,NZ,false
2499,0,923,NZ,false
9809,0,533,NZ,false
1702,0,821,NZ,false
5994,0,800,NZ,false
9576,0,815,AU,false
5726,0,298,AU,false
1817,0,324,AU,false
19490,0,480,AU,false
16341,399,206,US,false
6253,0,594,AU,false
2845,0,445,AU,false
2799,0,115,NZ,false
3249,0,190,NZ,false
2299,0,578,NZ,false
1799,0,269,NZ,false
3999,0,911,NZ,false
1410,0,888,NZ,false
2149,0,681,NZ,false
6167,0,945,AU,false
1348,0,828,GB,false
4191,0,242,GB,true
21074,18767,149,MY,false
7366,0,663,NZ,false
2426,0,249,AU,false
1645,294,779,NO,false
1480,0,560,SE,false
1523,0,629,US,false
3299,0,912,CL,false
1353,0,668,US,false
20254,0,497,US,true
4391,0,426,US,false
1006,0,623,US,false
1395,0,9,US,false
2665,0,562,US,false
20254,0,598,US,false
2480,0,306,NO,false
1741,0,434,GB,false
2376,839,501,CL,false
11909,0,617,US,false
20254,0,222,US,false
1866,0,664,US,false
1919,0,625,US,false
2105,0,902,US,false
2155,0,524,US,false
3838,0,846,US,false
1602,0,354,US,false
2824,0,127,US,false
1980,0,223,US,false
3972,0,101,US,false
901,0,919,US,false
1583,0,559,US,false
1937,0,346,AU,false
3054,563,549,BR,false
1470,0,314,NZ,true
5027,0,34,AU,false
1953,0,819,AU,false
1974,0,256,IE,false
5541,0,501,IT,false
1997,0,226,AU,false
1058,0,782,AU,false
5541,0,831,IT,false
2465,0,756,AU,false
2937,454,896,GB,false
1102,0,216,AU,false
839,0,38,AU,true
1205,0,788,AU,false
1038,0,641,AU,false
2172,450,82,GB,false
2760,178,802,CA,false
1097,0,493,AU,false
4498,0,161,AU,false
1408,0,628,AU,false
8140,759,487,MX,false
3596,0,613,AU,false
1737,0,269,AU,false
2341,0,603,AU,true
2318,544,45,NO,false
1073,0,434,AU,false
645,0,838,AU,false
984,0,25,AU,false
1339,0,932,AU,false
1257,0,496,GB,true
2606,0,32,AU,false
2419,0,152,CH,false
1947,0,598,AU,false
1365,0,0,AU,false
2644,0,626,AU,true
7872,0,903,AU,false
2240,0,531,AU,false
6311,1546,958,CA,false
1686,0,436,AU,false
2481,0,667,AU,false
5489,0,759,AU,false
1204,0,422,AU,false
3322,0,199,AU,false
2297,0,986,AU,false
2649,0,951,NZ,false
3577,0,200,AU,false
4616,0,253,AU,false
3249,0,6,AU,false
3868,0,844,AU,true
2049,0,992,NZ,false
2499,0,259,NZ,false
1599,0,992,NZ,false
2249,0,528,NZ,false
2449,0,109,NZ,false
3103,0,320,NZ,false
1554,0,108,NZ,false
1619,0,179,NZ,false
3103,0,423,NZ,false
4149,0,425,NZ,true
3874,0,286,AU,false
2649,0,605,NZ,true
20579,399,921,US,false
4645,0,59,AU,false
3649,0,836,NZ,false
4934,280,352,GB,false
3771,694,168,US,false
8920,402,22,PL,false
6900,0,914,AU,false
1011,0,180,AU,false
4018,0,194,GB,true
3464,0,69,GB,false
2002,0,578,GB,false
3464,0,358,GB,false
1382,0,599,GB,false
1164,0,161,GB,false
3263,391,675,GB,false
1649,324,378,BR,false
1351,0,105,US,false
3082,1343,608,CA,false
2812,0,616,US,false
1284,0,237,US,true
3591,0,953,US,true
5225,0,983,US,false
4360,0,111,US,false
1053,0,257,US,false
751,0,888,US,false
4394,0,573,US,false
989,0,899,US,false
1802,0,929,US,false
4225,0,561,US,true
3491,0,298,US,false
1695,0,627,US,false
1096,0,230,US,false
6577,0,725,US,false
4053,0,715,US,false
1213,0,71,US,false
1438,0,922,US,false
1880,0,877,US,false
1845,0,373,GB,false
703,0,196,US,false
2127,0,376,US,false
670,0,386,US,false
1578,0,950,US,false
1284,0,578,US,false
2544,0,436,US,false
1602,0,83,US,false
937,0,654,US,false
2210,675,690,CA,false
3601,0,218,US,true
2450,0,934,CA,true
6020,0,783,AU,false
2654,0,477,AU,false
1132,0,18,AU,false
1132,0,48,AU,true
2161,0,751,AU,false
23299,0,840,AU,false
2713,0,216,AU,false
1030,0,546,AU,false
4435,0,438,IT,false
1748,0,417,NO,false
5255,0,975,AU,false
2563,270,778,GB,false
1756,457,14,HR,false
1692,0,266,AU,false
1273,0,931,AU,false
4177,0,307,HR,false
1696,0,461,AU,false
1629,632,995,GB,false
3808,373,758,GB,false
2814,0,456,AU,false
2371,270,853,GB,false
2593,465,99,GB,false
2198,0,213,AU,false
1880,153,158,BA,false
1441,0,87,AU,true
4399,0,245,NZ,false
2248,0,879,AU,false
8739,773,499,MX,false
1250,0,567,BE,false
2505,1391,298,CA,false
2707,301,555,CA,false
7797,0,868,AU,false
1750,258,510,BR,false
3579,0,879,AU,false
20355,399,111,US,false
3499,0,201,NZ,false
2804,299,830,FR,false
4241,0,967,NZ,false
1749,0,905,NZ,false
1349,0,499,NZ,true
2642,0,336,NZ,false
2180,0,893,NZ,false
2799,0,948,NZ,false
4622,700,987,NO,false
2304,300,221,DE,false
9122,0,323,AU,false
1541,0,160,GB,false
1079,0,133,GB,false
1076,0,95,GB,false
3645,0,610,GB,true
3648,0,747,GB,true
1458,0,705,GB,false
2712,0,674,GB,false
3645,0,464,GB,false
2549,0,763,NZ,false
614,0,313,US,false
2592,421,85,MX,false
1053,0,804,US,false
552,0,510,US,false
1949,0,466,US,true
1739,0,258,US,false
1645,0,714,US,false
1375,0,251,US,false
1296,0,348,US,false
1353,0,356,US,false
2659,0,633,US,true
802,0,831,US,false
2155,0,105,US,false
3779,0,513,US,false
2941,0,801,US,false
6959,0,603,US,false
1053,0,261,US,false
3064,0,536,US,false
1053,0,838,US,true
910,0,105,US,false
813,0,456,US,false
10370,0,729,LT,false
2549,0,741,US,true
5681,0,534,US,false
1743,0,472,US,true
1213,0,179,US,false
4448,0,144,US,false
1038,0,136,US,false
871,0,284,US,false
1006,0,179,US,false
1898,0,859,US,false
1663,0,701,CA,false
2033,139,604,CA,false
1607,0,161,IE,false
2486,0,632,PT,false
2627,0,564,AU,false
2596,0,34,AU,false
1200,0,573,AU,false
1558,0,579,AU,false
1839,270,861,GB,true
1482,0,148,AU,true
2676,0,59,CZ,false
1292,261,798,GB,false
1212,136,632,CA,false
2113,0,834,BR,false
1663,0,157,AU,false
6655,1417,493,BR,false
6881,0,953,AU,false
2630,355,673,GB,false
1949,0,214,NZ,true
2791,0,21,AU,false
2017,270,482,GB,false
2943,0,976,NZ,false
1981,252,212,GB,false
2596,0,254,AU,true
3337,854,917,DE,false
2584,1221,150,IT,false
2639,399,598,US,false
6263,1695,12,NL,false
3185,399,857,US,true
1732,0,178,AU,false
3149,0,671,NZ,false
2130,0,162,NZ,false
4472,280,31,GB,false
7652,0,138,NZ,false
2529,0,350,AU,false
3329,0,418,GB,false
1835,0,798,GB,false
1079,0,407,GB,true
2049,0,554,GB,true
1926,0,872,GB,false
1701,0,588,GB,false
1509,0,329,GB,false
1199,0,953,GB,false
1687,0,161,GB,false
1467,0,480,GB,false
1079,0,672,GB,false
2109,0,455,US,false
1424,280,594,SK,false
4085,665,203,TW,false
1395,0,517,US,false
917,0,7,US,false
2926,0,475,US,false
595,0,977,US,false
4362,0,292,US,true
1505,0,749,PR,true
7856,0,618,US,false
1658,0,995,US,false
2609,0,357,US,false
998,0,839,US,false
998,0,726,US,false
910,0,245,US,false
1785,0,121,US,false
846,0,99,US,false
871,0,789,US,false
2876,0,103,US,false
1009,0,855,US,false
1253,336,325,SE,false
1661,0,481,GB,false
1009,0,217,US,false
1743,0,805,US,false
1050,0,343,US,false
1535,0,271,US,false
1078,0,63,US,false
2938,0,768,US,false
3208,0,30,US,false
2060,0,668,US,false
1606,0,427,US,false
1351,0,111,US,false
1395,0,260,US,false
6033,0,948,AU,false
2304,304,683,IL,false
4061,293,453,NO,false
3340,0,461,IE,false
5859,0,694,SE,false
1861,0,42,NO,true
1683,0,559,GB,true
3267,0,255,NO,false
2079,0,805,NO,false
1782,0,18,DE,false
2177,0,96,NO,true
2861,373,659,GB,false
1764,0,658,AU,false
2403,0,575,AU,true
1803,0,9,GB,false
4283,0,994,SE,false
2631,0,819,GB,false
2544,0,615,AU,false
1754,0,321,GB,false
1085,0,564,SE,false
1147,0,832,GB,false
950,0,740,SE,true
2165,0,584,AU,false
3257,0,433,SE,false
2257,0,984,AU,false
1681,120,806,SE,false
1663,270,456,GB,true
4278,0,407,SE,false
2593,0,644,NZ,false
3549,0,577,NZ,false
3899,0,169,NZ,false
3668,300,23,PL,false
3100,1258,919,DE,false
1277,0,259,GB,false
7295,0,646,GB,false
1073,0,960,GB,false
2049,0,432,GB,true
1836,0,570,US,true
761,0,940,US,true
2131,0,730,US,true
3250,378,424,RU,false
2431,0,497,US,false
1872,0,625,US,false
1956,490,407,DE,false
3507,0,107,US,false
2500,0,373,US,false
7242,0,127,US,false
2938,0,67,US,false
32106,0,135,US,false
4361,0,965,US,false
731,0,133,US,false
1648,0,844,US,false
1533,0,846,US,false
699,0,489,US,false
871,0,683,US,false
1416,0,569,US,false
12809,0,666,US,false
1489,0,533,US,false
1006,0,148,US,false
2349,0,7,US,false
1645,0,812,US,false
772,0,374,US,false
5108,0,793,US,false
2793,869,705,CA,false
738,0,256,US,false
871,0,528,US,false
871,0,731,US,false
1216,0,141,US,false
1044,101,101,IL,true
1044,101,649,IL,false
3205,373,436,GB,false
6741,0,447,SE,false
2290,0,564,IE,false
2436,188,696,BG,false
2895,0,146,AU,false
2111,0,519,AU,false
1080,261,543,GB,false
2679,0,660,AU,false
4651,0,663,CA,true
2832,0,652,AU,false
3040,0,430,AU,false
5672,720,314,GB,false
2832,0,99,AU,false
2839,0,59,AU,false
1456,0,242,CA,false
1213,0,62,SE,false
4282,0,999,AU,false
3492,1352,439,NO,false
4148,877,345,GB,false
4138,0,621,SE,false
1200,133,685,TR,false
10143,0,444,NO,false
2149,0,263,NZ,false
14952,399,12,US,true
4751,1695,863,NO,false
2750,2750,294,FR,false
4265,0,821,GB,false
3645,0,953,GB,false
1687,0,732,GB,false
1079,0,331,GB,false
800,0,706,US,false
2102,0,441,US,false
1282,0,28,US,false
1050,0,572,US,false
969,0,614,US,false
2291,0,520,US,false
9248,1279,365,BR,false
703,0,250,US,false
1296,0,466,US,false
1923,0,616,US,false
1243,0,506,US,false
2796,0,77,US,false
1875,0,907,CA,false
3822,0,542,US,false
1980,0,139,US,false
2449,385,773,CA,true
1739,0,430,US,false
2655,0,230,FR,false
1178,0,501,US,false
664,0,444,US,false
1257,0,944,US,false
1697,0,943,US,false
1464,0,421,US,false
1257,0,527,US,false
2084,0,220,US,false
2178,0,450,US,true
1698,0,576,US,true
2408,0,900,US,false
844,0,918,US,false
1496,0,346,US,false
4223,351,313,RU,false
1826,0,846,AU,false
3414,0,266,AU,false
13609,506,441,SA,false
1786,0,981,RU,false
2152,0,679,AR,false
1031,97,79,CA,false
2862,446,387,GB,false
10858,0,652,AU,true
1695,0,901,AU,false
13793,0,257,GB,false
5182,0,780,LV,false
1601,92,513,CA,false
2617,0,726,AU,false
1842,0,191,FI,false
3073,0,104,DK,false
6012,0,263,GB,true
4790,187,67,DK,false
2529,360,913,GB,false
2621,0,741,NZ,false
32499,0,869,AU,false
1687,0,843,GB,false
2856,842,204,BR,false
1079,0,285,GB,false
1079,0,583,GB,false
5566,0,518,GB,false
677,0,604,GB,false
2600,0,819,AU,true
1648,0,130,US,false
664,0,101,US,false
1915,0,759,US,false
595,0,515,US,false
1308,0,957,FI,false
1284,0,560,US,true
2328,0,22,US,false
1510,135,381,CA,false
2756,0,41,US,false
3809,0,355,TH,false
1464,0,375,US,false
1856,0,930,US,false
1353,0,299,US,false
2735,0,313,US,false
1453,364,268,SE,false
919,0,281,US,true
2266,0,934,US,false
9786,0,224,US,false
4388,0,852,GB,false
982,0,175,US,false
1303,0,669,US,false
2471,0,144,US,false
2522,0,709,US,false
2497,0,184,US,true
1785,0,118,US,false
1081,279,591,CA,false
1078,0,174,US,false
4574,0,986,AU,false
2756,0,170,AU,true
6035,0,360,AU,false
1233,0,310,AU,true
3787,373,661,CA,false
2072,0,772,AU,false
1233,0,715,AU,true
2507,0,641,CA,false
2689,0,755,AU,false
1494,0,582,AU,false
982,62,265,CA,false
909,0,795,DK,false
1046,0,730,DK,false
9223,1224,724,SG,false
1471,184,190,MY,false
5346,494,102,QA,true
3364,0,232,AU,false
2108,0,501,AU,false
4283,0,434,NO,false
3132,619,731,FR,false
3271,0,999,FI,false
2679,195,395,RU,false
2888,360,523,GB,true
4646,465,383,GB,true
2287,0,568,DK,false
4362,0,362,AU,false
1954,0,768,IE,false
2694,0,334,GB,false
5685,0,447,AU,true
2771,399,487,US,false
4086,280,228,GB,false
4265,0,955,GB,false
3645,0,101,GB,true
1254,0,321,GB,false
1792,0,191,GB,false
4265,0,754,GB,false
4265,0,613,GB,true
2128,662,871,CA,false
2796,0,35,US,false
3186,0,824,US,false
1204,0,353,US,false
1953,903,289,DK,false
1782,0,326,US,false
2093,570,601,SG,false
2188,0,483,US,false
1106,0,774,US,false
937,0,366,US,false
2428,826,991,CA,false
2334,0,533,US,false
1353,344,210,NO,false
1621,0,195,US,false
1027,0,817,US,false
664,0,776,US,false
3238,0,403,US,false
1877,0,683,PR,false
1395,0,341,US,false
733,0,347,US,false
1143,0,526,US,false
738,0,878,US,false
2193,0,957,US,false
1213,0,274,US,false
1143,0,606,US,true
1069,0,54,US,false
5225,0,578,US,false
3780,0,491,RU,true
5588,0,144,AU,true
2216,0,324,NO,false
3117,0,859,NO,true
4681,0,414,AU,false
1337,0,146,GB,false
2150,92,48,NO,false
3061,0,611,AU,false
1682,0,178,AU,false
9878,0,885,FR,true
1929,0,227,AU,false
2688,495,356,GB,false
3349,0,720,NO,false
10512,0,486,UA,false
1004,0,754,AU,false
3384,275,955,UA,false
1028,0,361,AU,false
2855,1040,267,NO,false
2927,0,832,AU,false
1013,0,408,AU,false
2182,360,272,GB,false
1704,0,495,AU,false
1500,0,958,AU,false
1079,0,751,GB,false
3049,0,652,US,false
1742,0,641,US,false
1949,0,320,US,false
1080,0,318,US,false
3357,0,159,US,false
3809,0,169,US,false
802,0,786,US,false
1811,0,408,US,false
777,0,691,US,false
2139,441,466,FR,false
1860,0,641,US,true
2606,0,982,US,true
1671,0,890,US,false
1213,0,76,US,false
1316,0,440,US,false
1398,0,686,US,false
846,0,77,US,false
1980,0,297,US,false
3613,0,947,US,false
772,0,335,US,true
1398,0,851,US,false
1869,0,149,US,false
1213,0,171,US,false
3263,391,915,JP,false
2193,0,847,US,false
1606,0,856,US,false
4301,0,647,AU,false
974,0,599,GB,false
2011,0,569,AU,false
3171,0,425,AU,false
1852,0,955,NO,false
13513,7760,318,GB,false
2724,270,460,GB,false
3641,1413,875,NO,false
1080,261,497,GB,false
13925,3076,572,JP,false
1161,0,400,NO,false
4327,0,454,AU,false
5849,519,37,RU,false
2269,0,610,AU,false
2835,0,270,AU,false
6252,598,639,RU,false
1878,109,716,HR,false
2579,0,854,AU,false
2558,0,793,AU,false
4187,0,380,RU,false
1638,0,80,GB,false
2369,0,110,AU,false
1534,0,369,DK,false
18560,3900,19,DE,false
2300,789,46,IL,true
1738,0,701,GB,false
2604,0,916,AU,false
3961,0,99,AU,false
2336,0,644,AU,false
1829,302,342,RU,false
8861,0,705,AU,false
1999,0,324,NZ,false
3566,399,821,US,false
3537,399,676,US,false
1796,402,460,NL,false
3464,0,656,GB,false
2786,0,336,GB,false
2168,0,477,GB,false
4290,0,41,US,false
3259,966,484,RU,false
1329,0,834,US,false
640,0,494,US,false
989,195,888,CA,false
2344,0,426,US,false
2904,0,101,NL,false
2747,0,97,US,false
2905,938,934,CL,false
8902,0,883,US,false
871,0,375,US,false
2042,0,180,US,true
1602,0,51,US,false
1353,0,350,US,false
6999,0,205,AU,false
1315,149,752,CA,true
3364,453,443,SE,false
1689,0,651,AU,false
1479,0,394,AU,false
1544,0,625,AU,false
1257,0,334,AU,false
1058,0,722,GB,false
2907,0,720,AU,false
1829,0,181,AU,false
847,0,969,AU,false
1019,0,780,AU,false
1686,0,106,AU,false
3030,0,4,AU,false
1386,0,130,AU,false
1608,0,428,AU,false
1909,0,975,AU,false
2660,0,674,AU,false
3599,0,30,AU,true
1527,81,502,BN,false
969,0,283,AU,false
2709,0,855,AU,false
3151,0,699,AU,true
1531,0,601,AU,false
1822,0,129,AU,false
984,0,45,AU,true
889,0,692,AU,false
1406,0,747,AU,false
2189,0,965,AU,false
2921,0,619,AU,true
1922,0,73,AU,false
1094,0,827,AU,true
1186,0,58,AU,false
2653,0,662,AU,false
820,0,70,AU,false
1632,0,370,AU,false
1201,0,402,AU,false
2263,0,316,AU,false
819,0,395,AU,false
4952,0,654,AU,false
1132,0,881,AU,false
2322,0,856,AU,true
2382,0,334,AU,false
561,0,643,AU,false
2273,0,227,AU,false
2045,600,523,DE,false
10914,4520,898,IL,false
2679,0,360,AU,false
3038,0,769,AU,false
949,0,365,AU,false
5352,0,17,AU,false
1340,0,50,AU,true
3199,0,803,NZ,false
3152,280,802,GB,false
1732,280,24,GB,false
1956,0,242,AU,false
1014,0,386,GB,false
1823,0,157,US,false
1846,300,518,RU,false
1559,0,439,US,true
2232,0,677,US,false
558,0,918,US,false
4889,0,363,US,false
2743,0,628,US,false
2155,0,666,US,false
1496,0,7,US,false
1654,0,139,SG,false
2818,0,590,AU,false
1031,0,958,AU,false
1185,0,893,GB,false
2121,0,354,AU,false
3305,0,700,AU,false
7267,0,115,AU,false
1091,0,895,AU,true
1690,0,970,AU,false
1365,0,383,AU,false
8523,0,554,AU,false
2309,0,83,AU,false
7833,0,597,AU,false
4598,0,602,AU,true
3192,0,72,AU,false
967,0,962,AU,false
1080,0,628,AU,false
1836,0,286,AU,false
3920,0,786,AU,false
3036,0,360,AU,false
2987,0,771,AU,false
1578,0,420,AU,false
5625,0,45,RU,false
2400,0,69,AU,false
2499,0,917,AU,false
1264,0,807,AU,false
1395,0,80,AU,false
1518,0,263,AU,false
3400,0,281,AU,false
11338,0,972,AU,false
3478,0,939,AU,false
1952,0,101,AU,false
2724,270,466,GB,false
1408,0,945,AU,false
644,0,768,AU,false
2406,0,89,AU,false
896,0,792,AU,false
1825,0,243,AU,false
2871,0,495,GB,true
4804,0,227,AU,false
2338,0,853,AU,false
2011,158,176,IL,false
2066,0,677,AU,false
1692,0,284,AU,false
2299,0,306,AU,false
4831,0,263,AU,false
1068,0,241,AU,false
3978,0,214,AU,false
1279,0,905,AU,false
656,0,267,AU,false
6664,0,936,AU,false
1963,0,383,AU,false
1610,0,850,AU,false
4267,507,707,TH,true
1744,0,799,AU,false
1900,0,812,AU,true
932,0,242,AU,false
8126,0,287,AU,false
1947,0,287,AU,false
1563,0,876,AU,false
4590,0,58,AU,false
2161,0,224,GB,false
3182,0,734,AU,false
4175,0,945,RU,false
2203,102,356,IT,false
1826,0,268,AU,false
2524,0,880,LT,false
4021,0,312,AU,false
1878,0,24,AU,true
2069,0,639,AU,false
2608,0,930,AU,false
2103,0,932,AU,false
1162,0,336,AU,false
2092,0,9,AU,false
1259,0,144,AU,false
5602,0,667,AU,false
1692,0,385,AU,false
2544,0,309,AU,false
2683,0,415,AU,false
3440,300,102,DE,false
6475,0,204,AU,true
23028,0,966,NZ,false
